지점,지점명,일시,기온(°C),강수량(mm),습도(%)
232,천안,2021-10-10 15:00,26.1,,66
232,천안,2021-10-10 16:00,26.6,,65
232,천안,2021-10-10 17:00,24.6,,75
232,천안,2021-10-10 18:00,21,.4,99
232,천안,2021-10-10 19:00,20.1,.6,99
232,천안,2021-10-10 20:00,19.1,1.2,99
232,천안,2021-10-10 21:00,18.9,.4,99
232,천안,2021-10-10 22:00,17.1,.6,90
232,천안,2021-10-10 23:00,15.8,1.4,99
232,천안,2021-10-11 00:00,16,0,99
232,천안,2021-10-11 01:00,15.7,0,89
232,천안,2021-10-11 02:00,14.7,.3,99
232,천안,2021-10-11 03:00,14.3,.1,99
232,천안,2021-10-11 04:00,14,.2,99
232,천안,2021-10-11 05:00,13.4,.1,99
232,천안,2021-10-11 06:00,13.4,1.5,99
232,천안,2021-10-11 07:00,13.3,.5,99
232,천안,2021-10-11 08:00,13.4,.1,99
232,천안,2021-10-11 09:00,14,,95
232,천안,2021-10-11 10:00,14.9,,88
232,천안,2021-10-11 11:00,15.5,,83
232,천안,2021-10-11 12:00,17,,72
232,천안,2021-10-11 13:00,17.9,,68
232,천안,2021-10-11 14:00,18.1,,62
232,천안,2021-10-11 15:00,18.1,,67
232,천안,2021-10-11 16:00,18.1,,72
232,천안,2021-10-11 17:00,17.7,,77
232,천안,2021-10-11 18:00,17.4,,81
232,천안,2021-10-11 19:00,17.2,,82
232,천안,2021-10-11 20:00,17.2,,82
232,천안,2021-10-11 21:00,17.2,,83
232,천안,2021-10-11 22:00,17.3,,81
232,천안,2021-10-11 23:00,17.2,,81
232,천안,2021-10-12 00:00,16.8,,85
232,천안,2021-10-12 01:00,17,,83
232,천안,2021-10-12 02:00,16.9,,86
232,천안,2021-10-12 03:00,17,,83
232,천안,2021-10-12 04:00,17,,82
232,천안,2021-10-12 05:00,16.8,,85
232,천안,2021-10-12 06:00,16.8,,85
232,천안,2021-10-12 07:00,16.1,,90
232,천안,2021-10-12 08:00,15.8,,95
232,천안,2021-10-12 09:00,16.3,,91
232,천안,2021-10-12 10:00,15.9,,94
232,천안,2021-10-12 11:00,16.2,,89
232,천안,2021-10-12 12:00,16.3,,87
232,천안,2021-10-12 13:00,16.4,0,89
232,천안,2021-10-12 14:00,16.4,,90
232,천안,2021-10-12 15:00,16.2,,92
232,천안,2021-10-12 16:00,16.3,0,87
232,천안,2021-10-12 17:00,15.6,.9,96
232,천안,2021-10-12 18:00,15.8,.1,97
232,천안,2021-10-12 19:00,15.8,,96
232,천안,2021-10-12 20:00,15.8,,95
232,천안,2021-10-12 21:00,15.9,,94
232,천안,2021-10-12 22:00,16,,90
232,천안,2021-10-12 23:00,15.8,,93
232,천안,2021-10-13 00:00,16.2,,85
232,천안,2021-10-13 01:00,15.8,,89
232,천안,2021-10-13 02:00,15.7,,91
232,천안,2021-10-13 03:00,15.5,,92
232,천안,2021-10-13 04:00,14.9,,97
232,천안,2021-10-13 05:00,14.7,,97
232,천안,2021-10-13 06:00,14.2,,99
232,천안,2021-10-13 07:00,14.6,,98
232,천안,2021-10-13 08:00,16.3,,88
232,천안,2021-10-13 09:00,17.7,,77
232,천안,2021-10-13 10:00,18.7,,72
232,천안,2021-10-13 11:00,20.3,,66
232,천안,2021-10-13 12:00,21.4,,63
232,천안,2021-10-13 13:00,22.6,,60
232,천안,2021-10-13 14:00,23.2,,58
232,천안,2021-10-13 15:00,23.2,,57
232,천안,2021-10-13 16:00,22.5,,62
232,천안,2021-10-13 17:00,22,,64
232,천안,2021-10-13 18:00,21.3,,68
232,천안,2021-10-13 19:00,19.9,,74
232,천안,2021-10-13 20:00,17.4,,95
232,천안,2021-10-13 21:00,16.4,,99
232,천안,2021-10-13 22:00,15.7,,99
232,천안,2021-10-13 23:00,15.2,,99
232,천안,2021-10-14 00:00,14.5,,99
232,천안,2021-10-14 01:00,14,,99
232,천안,2021-10-14 02:00,13.9,,99
232,천안,2021-10-14 03:00,13.5,,99
232,천안,2021-10-14 04:00,13.4,,99
232,천안,2021-10-14 05:00,13.4,,99
232,천안,2021-10-14 06:00,13.5,,99
232,천안,2021-10-14 07:00,13.1,,99
232,천안,2021-10-14 08:00,14.5,,99
232,천안,2021-10-14 09:00,17.6,,89
232,천안,2021-10-14 10:00,19.2,,84
232,천안,2021-10-14 11:00,21.5,,71
232,천안,2021-10-14 12:00,22.9,,60
232,천안,2021-10-14 13:00,23.7,,55
232,천안,2021-10-14 14:00,23.1,,55
232,천안,2021-10-14 15:00,23.7,,55
232,천안,2021-10-14 16:00,23.7,,58
232,천안,2021-10-14 17:00,22.8,,60
232,천안,2021-10-14 18:00,20.9,,71
232,천안,2021-10-14 19:00,19.5,,76
232,천안,2021-10-14 20:00,18.2,,82
232,천안,2021-10-14 21:00,16.4,,95
232,천안,2021-10-14 22:00,15.8,,99
232,천안,2021-10-14 23:00,15.2,,99
232,천안,2021-10-15 00:00,15.1,,99
232,천안,2021-10-15 01:00,15.3,,99
232,천안,2021-10-15 02:00,15.3,,99
232,천안,2021-10-15 03:00,15.7,,99
232,천안,2021-10-15 04:00,15.7,,99
232,천안,2021-10-15 05:00,15.7,,99
232,천안,2021-10-15 06:00,15.6,,99
232,천안,2021-10-15 07:00,15.8,.1,99
232,천안,2021-10-15 08:00,16.5,,99
232,천안,2021-10-15 09:00,17.4,,97
232,천안,2021-10-15 10:00,18.2,,96
232,천안,2021-10-15 11:00,19.1,,88
232,천안,2021-10-15 12:00,20.1,,83
232,천안,2021-10-15 13:00,20.1,,78
232,천안,2021-10-15 14:00,19.3,.1,86
232,천안,2021-10-15 15:00,18.9,.4,96
232,천안,2021-10-15 16:00,19.1,,94
232,천안,2021-10-15 17:00,18.4,.2,99
232,천안,2021-10-15 18:00,18,.3,99
232,천안,2021-10-15 19:00,17.7,.1,99
232,천안,2021-10-15 20:00,17.4,.3,99
232,천안,2021-10-15 21:00,17.2,.3,99
232,천안,2021-10-15 22:00,17.2,.4,99
232,천안,2021-10-15 23:00,17,.6,99
232,천안,2021-10-16 00:00,16.8,.3,99
232,천안,2021-10-16 01:00,16.6,1.4,99
232,천안,2021-10-16 02:00,16.6,1,98
232,천안,2021-10-16 03:00,15.6,.2,99
232,천안,2021-10-16 04:00,15,.2,95
232,천안,2021-10-16 05:00,13.5,.5,99
232,천안,2021-10-16 06:00,12.7,.1,99
232,천안,2021-10-16 07:00,13.3,,88
232,천안,2021-10-16 08:00,14.3,,67
232,천안,2021-10-16 09:00,16.1,,55
232,천안,2021-10-16 10:00,15.9,,57
232,천안,2021-10-16 11:00,16,,44
232,천안,2021-10-16 12:00,14.5,,49
232,천안,2021-10-16 13:00,13.3,,44
232,천안,2021-10-16 14:00,12.7,,39
232,천안,2021-10-16 15:00,11.4,,45
232,천안,2021-10-16 16:00,10.2,,43
232,천안,2021-10-16 17:00,9.9,,42
232,천안,2021-10-16 18:00,9,,44
232,천안,2021-10-16 19:00,8.5,,46
232,천안,2021-10-16 20:00,7.9,,49
232,천안,2021-10-16 21:00,6.9,,49
232,천안,2021-10-16 22:00,5.9,,46
232,천안,2021-10-16 23:00,5.6,,44
232,천안,2021-10-17 00:00,5.2,,43
232,천안,2021-10-17 01:00,4.6,,44
232,천안,2021-10-17 02:00,3.6,,51
232,천안,2021-10-17 03:00,2.8,,55
232,천안,2021-10-17 04:00,1.6,,64
232,천안,2021-10-17 05:00,.8,,69
232,천안,2021-10-17 06:00,1.2,,63
232,천안,2021-10-17 07:00,1.4,,62
232,천안,2021-10-17 08:00,2.7,,56
232,천안,2021-10-17 09:00,4.3,,45
232,천안,2021-10-17 10:00,5.7,,42
232,천안,2021-10-17 11:00,6.8,,40
232,천안,2021-10-17 12:00,8.9,,37
232,천안,2021-10-17 13:00,9.5,,34
232,천안,2021-10-17 14:00,9.9,,31
232,천안,2021-10-17 15:00,10.2,,30
232,천안,2021-10-17 16:00,10.1,,33
232,천안,2021-10-17 17:00,9.4,,38
232,천안,2021-10-17 18:00,7.3,,48
232,천안,2021-10-17 19:00,6.1,,52
232,천안,2021-10-17 20:00,3.7,,76
232,천안,2021-10-17 21:00,2.6,,85
232,천안,2021-10-17 22:00,1.8,,91
232,천안,2021-10-17 23:00,1.1,,96
232,천안,2021-10-18 00:00,.5,,97
232,천안,2021-10-18 01:00,.3,,99
232,천안,2021-10-18 02:00,-.2,,99
232,천안,2021-10-18 03:00,-.4,,99
232,천안,2021-10-18 04:00,-.8,,100
232,천안,2021-10-18 05:00,-.6,,100
232,천안,2021-10-18 06:00,-.9,,99
232,천안,2021-10-18 07:00,-.7,,99
232,천안,2021-10-18 08:00,1.2,,91
232,천안,2021-10-18 09:00,5.1,,74
232,천안,2021-10-18 10:00,8.1,,57
232,천안,2021-10-18 11:00,10.7,,48
232,천안,2021-10-18 12:00,12.5,,45
232,천안,2021-10-18 13:00,14.5,,42
232,천안,2021-10-18 14:00,15.2,,41
232,천안,2021-10-18 15:00,16.3,,42
232,천안,2021-10-18 16:00,16,,42
232,천안,2021-10-18 17:00,15.4,,44
232,천안,2021-10-18 18:00,12.1,,62
232,천안,2021-10-18 19:00,9.5,,78
232,천안,2021-10-18 20:00,8.5,,89
232,천안,2021-10-18 21:00,8.4,,90
232,천안,2021-10-18 22:00,8.2,,93
232,천안,2021-10-18 23:00,7.9,,95
232,천안,2021-10-19 00:00,8.1,,96
232,천안,2021-10-19 01:00,7.6,,99
232,천안,2021-10-19 02:00,7.7,,100
232,천안,2021-10-19 03:00,8.5,.2,100
232,천안,2021-10-19 04:00,8.6,2.2,100
232,천안,2021-10-19 05:00,8.8,1.4,100
232,천안,2021-10-19 06:00,8.9,.1,100
232,천안,2021-10-19 07:00,9,,100
232,천안,2021-10-19 08:00,9.4,,100
232,천안,2021-10-19 09:00,9.9,,98
232,천안,2021-10-19 10:00,11.7,,93
232,천안,2021-10-19 11:00,13.1,,84
232,천안,2021-10-19 12:00,12,1.1,86
232,천안,2021-10-19 13:00,14.8,,70
232,천안,2021-10-19 14:00,15.9,,53
232,천안,2021-10-19 15:00,14.6,,55
232,천안,2021-10-19 16:00,14.3,,52
232,천안,2021-10-19 17:00,12.7,,58
232,천안,2021-10-19 18:00,11,,63
232,천안,2021-10-19 19:00,10.1,,68
232,천안,2021-10-19 20:00,10.2,,59
232,천안,2021-10-19 21:00,8.8,,67
232,천안,2021-10-19 22:00,6.3,,85
232,천안,2021-10-19 23:00,5.2,,95
232,천안,2021-10-20 00:00,4.5,,99
232,천안,2021-10-20 01:00,3.7,,100
232,천안,2021-10-20 02:00,2.8,,100
232,천안,2021-10-20 03:00,2.9,,100
232,천안,2021-10-20 04:00,2.1,,100
232,천안,2021-10-20 05:00,1.9,,100
232,천안,2021-10-20 06:00,1.4,,100
232,천안,2021-10-20 07:00,1.5,,100
232,천안,2021-10-20 08:00,3,,100
232,천안,2021-10-20 09:00,6.2,,88
232,천안,2021-10-20 10:00,9.6,,71
232,천안,2021-10-20 11:00,11.5,,63
232,천안,2021-10-20 12:00,13.2,,51
232,천안,2021-10-20 13:00,13.8,,49
232,천안,2021-10-20 14:00,14.4,,44
232,천안,2021-10-20 15:00,15.3,,43
232,천안,2021-10-20 16:00,15.1,,40
232,천안,2021-10-20 17:00,13.8,,47
232,천안,2021-10-20 18:00,11.1,,61
232,천안,2021-10-20 19:00,8.4,,79
232,천안,2021-10-20 20:00,7.4,,89
232,천안,2021-10-20 21:00,6.1,,94
232,천안,2021-10-20 22:00,5.5,,97
232,천안,2021-10-20 23:00,4.7,,100
232,천안,2021-10-21 00:00,4,,100
232,천안,2021-10-21 01:00,3.4,,100
232,천안,2021-10-21 02:00,3.2,,100
232,천안,2021-10-21 03:00,2.7,,100
232,천안,2021-10-21 04:00,2.3,,100
232,천안,2021-10-21 05:00,1.9,,100
232,천안,2021-10-21 06:00,1.6,,100
232,천안,2021-10-21 07:00,1.1,,100
232,천안,2021-10-21 08:00,2.4,,100
232,천안,2021-10-21 09:00,5.9,,97
232,천안,2021-10-21 10:00,9.1,,78
232,천안,2021-10-21 11:00,12.5,,56
232,천안,2021-10-21 12:00,13.2,,53
232,천안,2021-10-21 13:00,13.7,,52
232,천안,2021-10-21 14:00,15.4,,43
232,천안,2021-10-21 15:00,15.6,,40
232,천안,2021-10-21 16:00,14.6,,48
232,천안,2021-10-21 17:00,13.6,,54
232,천안,2021-10-21 18:00,11,,70
232,천안,2021-10-21 19:00,9.5,,80
232,천안,2021-10-21 20:00,7.8,,91
232,천안,2021-10-21 21:00,6.9,,95
232,천안,2021-10-21 22:00,5.6,,100
232,천안,2021-10-21 23:00,5.3,,100
232,천안,2021-10-22 00:00,4.7,,100
232,천안,2021-10-22 01:00,3.8,,100
232,천안,2021-10-22 02:00,3.5,,100
232,천안,2021-10-22 03:00,2.9,,100
232,천안,2021-10-22 04:00,2.3,,100
232,천안,2021-10-22 05:00,2,,100
232,천안,2021-10-22 06:00,1.6,,100
232,천안,2021-10-22 07:00,1.5,,100
232,천안,2021-10-22 08:00,2.7,,100
232,천안,2021-10-22 09:00,5.5,,95
232,천안,2021-10-22 10:00,9.1,,82
232,천안,2021-10-22 11:00,13.4,,57
232,천안,2021-10-22 12:00,15.1,,42
232,천안,2021-10-22 13:00,15.4,,40
232,천안,2021-10-22 14:00,16,,44
232,천안,2021-10-22 15:00,16,,40
232,천안,2021-10-22 16:00,15.9,,39
232,천안,2021-10-22 17:00,15,,42
232,천안,2021-10-22 18:00,12.5,,55
232,천안,2021-10-22 19:00,10.1,,70
232,천안,2021-10-22 20:00,8.1,,86
232,천안,2021-10-22 21:00,6.5,,94
232,천안,2021-10-22 22:00,6,,95
232,천안,2021-10-22 23:00,5.3,,98
232,천안,2021-10-23 00:00,4.4,,100
232,천안,2021-10-23 01:00,4.2,,100
232,천안,2021-10-23 02:00,3.5,,100
232,천안,2021-10-23 03:00,3.1,,100
232,천안,2021-10-23 04:00,2.9,,100
232,천안,2021-10-23 05:00,2.5,,100
232,천안,2021-10-23 06:00,2,,100
232,천안,2021-10-23 07:00,1.8,,100
232,천안,2021-10-23 08:00,3.6,,100
232,천안,2021-10-23 09:00,7.1,,90
232,천안,2021-10-23 10:00,10.6,,71
232,천안,2021-10-23 11:00,13.2,,60
232,천안,2021-10-23 12:00,16,,51
232,천안,2021-10-23 13:00,16.9,,42
232,천안,2021-10-23 14:00,17.7,,39
232,천안,2021-10-23 15:00,17.8,,37
232,천안,2021-10-23 16:00,17.4,,30
232,천안,2021-10-23 17:00,16.2,,36
232,천안,2021-10-23 18:00,12.8,,55
232,천안,2021-10-23 19:00,9.6,,73
232,천안,2021-10-23 20:00,8,,83
232,천안,2021-10-23 21:00,6.8,,91
232,천안,2021-10-23 22:00,5.8,,96
232,천안,2021-10-23 23:00,5.1,,99
232,천안,2021-10-24 00:00,4.3,,100
232,천안,2021-10-24 01:00,3.8,,100
232,천안,2021-10-24 02:00,3.3,,100
232,천안,2021-10-24 03:00,2.9,,100
232,천안,2021-10-24 04:00,2.8,,100
232,천안,2021-10-24 05:00,2.6,,100
232,천안,2021-10-24 06:00,2.2,,100
232,천안,2021-10-24 07:00,1.8,,100
232,천안,2021-10-24 08:00,3.6,,100
232,천안,2021-10-24 09:00,7.2,,89
232,천안,2021-10-24 10:00,10.6,,77
232,천안,2021-10-24 11:00,13.4,,61
232,천안,2021-10-24 12:00,15.4,,48
232,천안,2021-10-24 13:00,16.2,,45
232,천안,2021-10-24 14:00,16.8,,44
232,천안,2021-10-24 15:00,17.4,,43
232,천안,2021-10-24 16:00,17.2,,42
232,천안,2021-10-24 17:00,16,,48
232,천안,2021-10-24 18:00,13,,64
232,천안,2021-10-24 19:00,10.1,,80
232,천안,2021-10-24 20:00,8.9,,89
232,천안,2021-10-24 21:00,7.6,,96
232,천안,2021-10-24 22:00,6.6,,99
232,천안,2021-10-24 23:00,6.1,,100
232,천안,2021-10-25 00:00,5.6,,100
232,천안,2021-10-25 01:00,5,,100
232,천안,2021-10-25 02:00,5,,100
232,천안,2021-10-25 03:00,4.6,,100
232,천안,2021-10-25 04:00,4,,100
232,천안,2021-10-25 05:00,3.3,,100
232,천안,2021-10-25 06:00,3.1,,100
232,천안,2021-10-25 07:00,2.7,,100
232,천안,2021-10-25 08:00,3.6,,100
232,천안,2021-10-25 09:00,6.1,,100
232,천안,2021-10-25 10:00,10.1,,82
232,천안,2021-10-25 11:00,13.2,,65
232,천안,2021-10-25 12:00,15,,55
232,천안,2021-10-25 13:00,16.8,,38
232,천안,2021-10-25 14:00,17.1,,38
232,천안,2021-10-25 15:00,17,,43
232,천안,2021-10-25 16:00,17.1,,43
232,천안,2021-10-25 17:00,15.7,,47
232,천안,2021-10-25 18:00,13.2,,64
232,천안,2021-10-25 19:00,10.6,,80
232,천안,2021-10-25 20:00,8.9,,89
232,천안,2021-10-25 21:00,7.8,,94
232,천안,2021-10-25 22:00,6.9,,98
232,천안,2021-10-25 23:00,5.9,,100
232,천안,2021-10-26 00:00,5.2,,100
232,천안,2021-10-26 01:00,4.5,,100
232,천안,2021-10-26 02:00,4,,100
232,천안,2021-10-26 03:00,3.6,,100
232,천안,2021-10-26 04:00,3.2,,100
232,천안,2021-10-26 05:00,2.9,,100
232,천안,2021-10-26 06:00,3,,100
232,천안,2021-10-26 07:00,2.9,,100
232,천안,2021-10-26 08:00,4.3,,100
232,천안,2021-10-26 09:00,6.6,,96
232,천안,2021-10-26 10:00,10.2,,83
232,천안,2021-10-26 11:00,13.2,,71
232,천안,2021-10-26 12:00,15.1,,62
232,천안,2021-10-26 13:00,17.2,,58
232,천안,2021-10-26 14:00,18.2,,49
232,천안,2021-10-26 15:00,18.2,,49
232,천안,2021-10-26 16:00,17.7,,50
232,천안,2021-10-26 17:00,16.5,,53
232,천안,2021-10-26 18:00,13.6,,72
232,천안,2021-10-26 19:00,11.4,,88
232,천안,2021-10-26 20:00,10.4,,93
232,천안,2021-10-26 21:00,9.5,,99
232,천안,2021-10-26 22:00,9.5,,98
232,천안,2021-10-26 23:00,8.8,,100
232,천안,2021-10-27 00:00,8.8,,100
232,천안,2021-10-27 01:00,9,,100
232,천안,2021-10-27 02:00,8.8,,100
232,천안,2021-10-27 03:00,8,,100
232,천안,2021-10-27 04:00,7.5,,100
232,천안,2021-10-27 05:00,6.9,,100
232,천안,2021-10-27 06:00,6.9,,100
232,천안,2021-10-27 07:00,7.7,0,100
232,천안,2021-10-27 08:00,8.2,,100
232,천안,2021-10-27 09:00,9.7,,100
232,천안,2021-10-27 10:00,13.6,,90
232,천안,2021-10-27 11:00,16.5,,67
232,천안,2021-10-27 12:00,17.2,,54
232,천안,2021-10-27 13:00,18,,45
232,천안,2021-10-27 14:00,18.2,,40
232,천안,2021-10-27 15:00,17.4,,38
232,천안,2021-10-27 16:00,17,,37
232,천안,2021-10-27 17:00,15.4,,42
232,천안,2021-10-27 18:00,13.2,,52
232,천안,2021-10-27 19:00,10.4,,67
232,천안,2021-10-27 20:00,8.7,,77
232,천안,2021-10-27 21:00,7.3,,90
232,천안,2021-10-27 22:00,6.2,,96
232,천안,2021-10-27 23:00,5.6,,97
232,천안,2021-10-28 00:00,4.5,,99
232,천안,2021-10-28 01:00,4,,100
232,천안,2021-10-28 02:00,3.4,,100
232,천안,2021-10-28 03:00,3.1,,100
232,천안,2021-10-28 04:00,2.6,,100
232,천안,2021-10-28 05:00,2.6,,100
232,천안,2021-10-28 06:00,2.2,,100
232,천안,2021-10-28 07:00,1.9,,100
232,천안,2021-10-28 08:00,3.7,,100
232,천안,2021-10-28 09:00,7.2,,88
232,천안,2021-10-28 10:00,11.3,,67
232,천안,2021-10-28 11:00,14.6,,49
232,천안,2021-10-28 12:00,16.4,,45
232,천안,2021-10-28 13:00,17.4,,37
232,천안,2021-10-28 14:00,18.5,,35
232,천안,2021-10-28 15:00,18.5,,33
232,천안,2021-10-28 16:00,18.7,,32
232,천안,2021-10-28 17:00,17.3,,38
232,천안,2021-10-28 18:00,12.5,,61
232,천안,2021-10-28 19:00,10.2,,72
232,천안,2021-10-28 20:00,8.9,,79
232,천안,2021-10-28 21:00,7.8,,87
232,천안,2021-10-28 22:00,7.4,,89
232,천안,2021-10-28 23:00,6.4,,95
232,천안,2021-10-29 00:00,6.1,,95
232,천안,2021-10-29 01:00,5.6,,98
232,천안,2021-10-29 02:00,5.3,,100
232,천안,2021-10-29 03:00,4.9,,100
232,천안,2021-10-29 04:00,4.6,,100
232,천안,2021-10-29 05:00,4.7,,100
232,천안,2021-10-29 06:00,4.4,,100
232,천안,2021-10-29 07:00,4.4,,100
232,천안,2021-10-29 08:00,6.6,,100
232,천안,2021-10-29 09:00,10.5,,83
232,천안,2021-10-29 10:00,15.5,,59
232,천안,2021-10-29 11:00,16.2,,52
232,천안,2021-10-29 12:00,18.2,,45
232,천안,2021-10-29 13:00,18.1,,43
232,천안,2021-10-29 14:00,18.6,,39
232,천안,2021-10-29 15:00,19,,39
232,천안,2021-10-29 16:00,18.7,,39
232,천안,2021-10-29 17:00,17.6,,42
232,천안,2021-10-29 18:00,14.1,,59
232,천안,2021-10-29 19:00,11.2,,74
232,천안,2021-10-29 20:00,9.5,,86
232,천안,2021-10-29 21:00,8.4,,92
232,천안,2021-10-29 22:00,8,,94
232,천안,2021-10-29 23:00,7.3,,97
232,천안,2021-10-30 00:00,7.3,,97
232,천안,2021-10-30 01:00,7.5,,98
232,천안,2021-10-30 02:00,7.1,,99
232,천안,2021-10-30 03:00,6.7,,100
232,천안,2021-10-30 04:00,6.5,,100
232,천안,2021-10-30 05:00,6.6,,100
232,천안,2021-10-30 06:00,6.4,,100
232,천안,2021-10-30 07:00,6.3,,100
232,천안,2021-10-30 08:00,7.6,,100
232,천안,2021-10-30 09:00,9.5,,94
232,천안,2021-10-30 10:00,13,,71
232,천안,2021-10-30 11:00,14.6,,59
232,천안,2021-10-30 12:00,15.4,,55
232,천안,2021-10-30 13:00,16.3,,52
232,천안,2021-10-30 14:00,16.5,,56
232,천안,2021-10-30 15:00,16.9,,55
232,천안,2021-10-30 16:00,17.1,,55
232,천안,2021-10-30 17:00,16.4,,57
232,천안,2021-10-30 18:00,13.1,,77
232,천안,2021-10-30 19:00,10.6,,93
232,천안,2021-10-30 20:00,9.6,,97
232,천안,2021-10-30 21:00,8.6,,99
232,천안,2021-10-30 22:00,8.1,,100
232,천안,2021-10-30 23:00,7.5,,100
232,천안,2021-10-31 00:00,7,,100
232,천안,2021-10-31 01:00,6.6,,100
232,천안,2021-10-31 02:00,6,,100
232,천안,2021-10-31 03:00,5.5,,100
232,천안,2021-10-31 04:00,4.8,,100
232,천안,2021-10-31 05:00,4.5,,100
232,천안,2021-10-31 06:00,4.7,,100
232,천안,2021-10-31 07:00,4.8,,100
232,천안,2021-10-31 08:00,5,,100
232,천안,2021-10-31 09:00,6.8,,100
232,천안,2021-10-31 10:00,10.3,,100
232,천안,2021-10-31 11:00,14.7,,72
232,천안,2021-10-31 12:00,16.8,,67
232,천안,2021-10-31 13:00,18.3,,56
232,천안,2021-10-31 14:00,19.1,,54
232,천안,2021-10-31 15:00,19.4,,49
232,천안,2021-10-31 16:00,18.1,,59
232,천안,2021-10-31 17:00,14.4,.2,97
232,천안,2021-10-31 18:00,13.8,,99
232,천안,2021-10-31 19:00,12.1,,99
232,천안,2021-10-31 20:00,11,,100
232,천안,2021-10-31 21:00,10.4,,100
232,천안,2021-10-31 22:00,9.6,,100
232,천안,2021-10-31 23:00,8.7,,100
232,천안,2021-11-01 00:00,8.4,,100
232,천안,2021-11-01 01:00,7.9,,100
232,천안,2021-11-01 02:00,7.5,,100
232,천안,2021-11-01 03:00,7.1,,100
232,천안,2021-11-01 04:00,7.1,,100
232,천안,2021-11-01 05:00,7.2,,100
232,천안,2021-11-01 06:00,7.2,,100
232,천안,2021-11-01 07:00,7.2,,100
232,천안,2021-11-01 08:00,7.5,,100
232,천안,2021-11-01 09:00,8.5,,100
232,천안,2021-11-01 10:00,11.2,,100
232,천안,2021-11-01 11:00,13.9,,99
232,천안,2021-11-01 12:00,16.3,,64
232,천안,2021-11-01 13:00,16.9,,64
232,천안,2021-11-01 14:00,17,,61
232,천안,2021-11-01 15:00,16.8,,59
232,천안,2021-11-01 16:00,15.8,,63
232,천안,2021-11-01 17:00,14.6,,65
232,천안,2021-11-01 18:00,13.2,,69
232,천안,2021-11-01 19:00,11.8,,78
232,천안,2021-11-01 20:00,10.3,,89
232,천안,2021-11-01 21:00,9.7,,92
232,천안,2021-11-01 22:00,8.7,,98
232,천안,2021-11-01 23:00,8.2,,99
232,천안,2021-11-02 00:00,7.7,,100
232,천안,2021-11-02 01:00,7.5,,100
232,천안,2021-11-02 02:00,7.1,,100
232,천안,2021-11-02 03:00,6.8,,100
232,천안,2021-11-02 04:00,7.5,,100
232,천안,2021-11-02 05:00,7.3,,100
232,천안,2021-11-02 06:00,7,,100
232,천안,2021-11-02 07:00,6.2,,100
232,천안,2021-11-02 08:00,6.8,,100
232,천안,2021-11-02 09:00,9.5,,98
232,천안,2021-11-02 10:00,12.8,,80
232,천안,2021-11-02 11:00,14.8,,59
232,천안,2021-11-02 12:00,15.7,,55
232,천안,2021-11-02 13:00,15.7,,49
232,천안,2021-11-02 14:00,15.9,,47
232,천안,2021-11-02 15:00,15.9,,51
232,천안,2021-11-02 16:00,15.3,,54
232,천안,2021-11-02 17:00,14.2,,56
232,천안,2021-11-02 18:00,13,,61
232,천안,2021-11-02 19:00,11.5,,72
232,천안,2021-11-02 20:00,9.7,,85
232,천안,2021-11-02 21:00,9.5,,87
232,천안,2021-11-02 22:00,7.9,,94
232,천안,2021-11-02 23:00,7,,99
232,천안,2021-11-03 00:00,6.4,,100
232,천안,2021-11-03 01:00,5.9,,100
232,천안,2021-11-03 02:00,5.2,,100
232,천안,2021-11-03 03:00,4.8,,100
232,천안,2021-11-03 04:00,4.2,,100
232,천안,2021-11-03 05:00,4,,100
232,천안,2021-11-03 06:00,3.5,,100
232,천안,2021-11-03 07:00,3.2,,100
232,천안,2021-11-03 08:00,4,,100
232,천안,2021-11-03 09:00,6.3,,100
232,천안,2021-11-03 10:00,9.9,,86
232,천안,2021-11-03 11:00,12.9,,71
232,천안,2021-11-03 12:00,15.5,,57
232,천안,2021-11-03 13:00,15.6,,52
232,천안,2021-11-03 14:00,16.5,,34
232,천안,2021-11-03 15:00,16.7,,40
232,천안,2021-11-03 16:00,15.7,,54
232,천안,2021-11-03 17:00,14.8,,61
232,천안,2021-11-03 18:00,12.2,,74
232,천안,2021-11-03 19:00,10.6,,85
232,천안,2021-11-03 20:00,9.3,,93
